,,Данные по общеобразовательным школам Ыссык-Кульской области,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"№ 
п/п",Наименование школы,Адрес школы,Ф.И.О директора,"Числен-сть 
учащихся","Числен-ть 
учителей","Объем финансовых средств на 2014 год, в том числе:",,,"Наличие 
попечительских 
советов",,,,,,,
,,,,,,Всего,"Республик.
бюджет","Местный
бюджет",,,,,,,,
,Тюпский  район,,,,,,,,,,,,,,,
,,,0773 26 30 09,,,,,,,,,,,,,0
85,СШ №71 им. Ж.Абжапарова,с.Кальта,Абдыкеримова,203,19,,*,,+,,,,,,,0.203
,,,Нургул Адиевна,,,,,,,,,,,,,0
,,,0771 34 78 59,,,,,,,,,,,,,0
86,Сш № 93 им.т.Орозова,с.Прогресс,Хасанова Сайрагул,286,21,,*,,+,,,,,,,0.286
,,,0773 03 18 28,,,,,,,,,,,,,0
87,Лицей № 87 «Караханид»,с.Шоро-Башат,Мамадиев Матмуса,77,11,,*,,+,,,,,,,0.077
,,,0772 32 03 92 ,,,,,,,,,,,,,0
88,СШ №6 им.Т.Асранова,с.Шоро-Башат,Кочконбаева Буажар Амангелдиевна,870,52,,*,,+,,,,,,,0.87
,,,0773 96 01 18,,,,,,,,,,,,,0
89,СШ № 35 О.Жусупбекова,с.Бостон,Сатыбалдиев Санжар Пазылович,278,24,,*,,+,,,,,,,0.278
,,,0771 15 52 54,,,,,,,,,,,,,0
90,СШ № 57 им.А.Омурзакова,с.Ана-Кызыл,Абакирова Назира Маматисаевна,510,45,,*,,+,,,,,,,0.51
,,,0778 03 76 84,,,,,,,,,,,,,0
91,СШ № 58 им. Ж.Маматжанова,с.Макаренко,Ташиева Гулнара Самидиновна,537,36,,*,,+,,,,,,,0.537
,,,0771 16 68 33,,,,,,,,,,,,,0
92,НСШ №94                им С.Ормонова,с.Кыймыл,Сыргаева Канымгул Досматовна,53,4,,*,,+,,,,,,,0.053
,,,0779 71 66 65,,,,,,,,,,,,,0
93,НШ им.Ж.Даликулова,с.Шоро-Башат,Камаева Канышай Курманбековна,108,5,,*,,+,,,,,,,0.108
,,,0772 23 89 01,,,,,,,,,,,,,0
94,СШ №43 им.И.Базаркулова,с. Кенеш,Безбелдеков Абдилла Кочконбаевич,537,31,,*,,+,,,,,,,0.537
,,,0772 65 14 08,,,,,,,,,,,,,0
95,СШ №56 им.К.Кулматова,с.Айгыр-Жал,Султанова Канайым,392,34,,*,,+,,,,,,,0.392
,,,0558 45 56 40,,,,,,,,,,,,,0
,Итого по Узгенскому району,95,,"35,948",2605,"364,302.3","347,149.3",17153,95,,,,,,,35.948
,г.Узген,,,,,,,,,,,,,,,0
1,Сш им С.Шаримов,г.Узген ул.Мирзарахимова  №28 ,"Ходжахунова Айсулу Бекботоевна  раб. 5-06-30, сот .0773-20-60-88",1892,64,,,,+,,,,,,,1.892
2,Сш им В.И.Ленина,г.Узген.ул.Манас №33,"Мусабаева Матлуба  раб.5-11-71 ,    сот. 0552-34-88-75",1147,59,,,,+,,,,,,,1.147
3,Сш им Бобура,г.Узген ул.Маданият №3,Дехканбаева Малохат  раб.5-11-68 сот.0553-00-79-50,1453,74,,,,+,,,,,,,1.453
4,Сш им Ч.Айтматова,г.Узген ул.С. Каримова б/н,Раимжанова  Манзура  Адиловна   раб. 5-71-14 сот.0550-80-02-60,2605,116,,,,+,,,,,,,2.605
5,Сш им А.Темура,г.Узген ул Нурдинов №36,Носиров Абдумухтар   раб.5-11-70 сот. 0553-10-29-89,1148,59,,,,+,,,,,,,1.148
6,Сш им А.Наваи,г.Узген ул. Малабеков б/н,Шокиров Артикбай   раб. 5-33-73    сот 0550-15-22-80,1120,69,,,,+,,,,,,,1.12
7,Сш им Х.Олимжана,г.Узген ул. Стаханов б/н,Холдарова Халимахон    раб .5-11-66    сот.0558-82-11-16,478,34,,,,+,,,,,,,0.478
8,Сш им К.Датку,г.Узген ул. Манаса б/н,Джусупов Талай     Сайпиевич раб. 5-11-69 сот .0554-00-15-20,865,37,,,,+,,,,,,,0.865
,Итого погороду Узген,8, х,10708,512,75725.8,71726.1,3999.7,8,,,,,,,10.708
,Каракульджинский район,,,,,,,,,,,,,,,0
1,Ынтымак,с.Ынтымак,Ыдырысов Ж 777280896,140,15,,,, +,,,,,,,0.14
2,Т. Кулмаматов,с.Жаны-Талап,Касымов И 773139370,316,23,,,, + ,,,,,,,0.316
3,М.Байымбетов,с.Тоготой,Таиров Т 772650509,492,54,,,, + ,,,,,,,0.492
4,С.Калназаров,с.Ак-Терек,Керимбаев М 772450703,571,35,,,, + ,,,,,,,0.571
5,Жийде,с.Жийде,Долотов А 777314319,230,18,,,, + ,,,,,,,0.23
6,Ш.Исмаилов,К-Кочкор,Аттокуров Ж 773831070,709,43,,,, + ,,,,,,,0.709
7,К.Жантошев,с.Сары-Булак,Касыбаева Г 778421321,510,35,,,, + ,,,,,,,0.51
8,Б.Амиракулов,с.Ак-кыя,Жаркынбаева С 777537591,506,33,,,, + ,,,,,,,0.506
9,Э.Осмонов,с. К-Кулжа,Абдыкадыров С 773215646,601,39,,,, + ,,,,,,,0.601
10,О.Сайдилканов,с. К-Кулжа,Сайдилканов О 559995651,411,30,,,, + ,,,,,,,0.411
11,Б.Эшмамбетов,с. К-Кулжа,Нурматова З  773282015,985,51,,,, + ,,,,,,,0.985
12,К.Ормокеев,с.1-май,Ормокеева Ч. 552110357,161,18,,,, + ,,,,,,,0.161
13,А.Юсупов,с.1-май,Эркебаева К 772280100,503,32,,,, + ,,,,,,,0.503
14,А.Субанов,с.1-май,Баатырбаев М 556474760,402,25,,,, + ,,,,,,,0.402
15,Токтогул,с.1-май,Эркебаева И  773146704,291,19,,,, + ,,,,,,,0.291
16,Жаныталаа,с.Жаны-Талаа,Чолпонбаева Б  703876578,230,24,,,, + ,,,,,,,0.23
17,А.Калматов,с.Калматай,Мансурова А 551005363,216,16,,,, + ,,,,,,,0.216
18,Т.Суранбаев,с.Жетим-Добо,Арзыкулов О 551220570,338,34,,,, + ,,,,,,,0.338
19,Кенеш,с.Алтын-курок,Мамишов ,217,23,,,, + ,,,,,,,0.217
20,Тушунук,с.Тушунук,Кадышов Ш 778067620,339,29,,,, + ,,,,,,,0.339
21,Акматалиев,с.Кенеш,Насиров  778647298,560,39,,,, + ,,,,,,,0.56
22,Т.Сыдыков,с. Пор,Акматалиев а 777796915,124,13,,,, + ,,,,,,,0.124
23,С.Нурмаматов,с.Алайкуу,Назиров м 777265459,192,23,,,, + ,,,,,,,0.192
24,Ойтал,с.Алайкуу,Алипсатаров т 773454162,373,39,,,, + ,,,,,,,0.373
25,А.Осмонов,с.Ылай-Талаа,Ункулова Г 772602609,716,42,,,, + ,,,,,,,0.716
26,О.Абдылдаев,с.Ылай-Талаа,Дыйканов И 773398521,630,31,,,, + ,,,,,,,0.63
27,М.Баатыров,с.Сай,Асанов Ж 772275774,412,33,,,, + ,,,,,,,0.412
28,Ж.Айтбаев,шаркыратма,Акматалиев А 552510095,121,16,,,, + ,,,,,,,0.121
29,Т .Назаров,с.Сары-Таш,Раимбердиева 778652927,42,6,,,, + ,,,,,,,0.042
30,Ж.Ибраимов,с.Жыл-кол,Боронбаев 772153752,88,11,,,, + ,,,,,,,0.088
31,И.Орозалиев,с.Сары-Булак,Кайназаров Н 779746131,164,24,,,, + ,,,,,,,0.164
32,Тогузбулак,с.Сары-Булак,Каратаева Б 777286753,372,33,,,, + ,,,,,,,0.372
33,К.Чаргынов,с.Сары-Булак,Атанбекова А 777506562,208,20,,,, + ,,,,,,,0.208
34,Б.Эркинбаев,с.Сары-Булак,Орозалиев К 777852082,309,27,,,, + ,,,,,,,0.309
35,Ж.Калматов,с.Сары-Булак,Жуматаев Н 770563469,25,4,,,, + ,,,,,,,0.025
36,Э.Алязов ,с.Сары-Булак,Атабаев М 777190080,76,5,,,, + ,,,,,,,0.076
37,Б. Исаев,с.Тойбай-Талаа,Зикирбаева Б 777758011,491,28,,,, + ,,,,,,,0.491
38,М.Абакиров,с.Тойбай-Талаа,Бекешов Р 777175362,356,31,,,, + ,,,,,,,0.356
39,А.Акматов,с.Буйга,Райбеков А 779943324,166,16,,,, + ,,,,,,,0.166
40,Ж.Абидинов,с.Буйга,Эрмекбаев М 556664191,166,17,,,, + ,,,,,,,0.166
41,Терексуу,с.терек-суу,Бургоева Б 777612781,144,16,,,, + ,,,,,,,0.144
42,А.Бегитаев,с.Сары-Бээ,Мангытбаева Ж 777836127,164,19,,,, + ,,,,,,,0.164
43,Ы.Жорокулов,с.Караташ,Оморова Б 552079006,164,20,,,, + ,,,,,,,0.164
44,Ничке-Суу,с.Капчыгай,Жороева Г 777556459,39,6,,,, + ,,,,,,,0.039
45,А.Абдымомунов,с.терек,Кадыров М 770368163,232,21,,,, + ,,,,,,,0.232
46,А.Жаныбаев,с.Куйоо-таш,Тасмаев О 773405547,212,22,,,, + ,,,,,,,0.212
47,Айдынкол,с.Коо-Чаты,Назиракунов Т 779524461,205,22,,,, + ,,,,,,,0.205
48,Сагындык,с.Коо-Чаты,Карыяев К 773415077,186,23,,,, + ,,,,,,,0.186
49,К.Мамаев,с.Кайын-Талаа,Матикеев С 772831850,252,26,,,, + ,,,,,,,0.252
50,С.Жусуев,с.Сай-талаа,Ботоноева Г 770423548,151,22,,,, + ,,,,,,,0.151
51,Ж.Мамыр,с.Кан-коргон,Жусупов Н 777296906,375,34,,,, + ,,,,,,,0.375
52,Ж.Субанов,с.Кок-арт,Жусупбеков И 773748025,588,57,,,, + ,,,,,,,0.588
53,Борутокой,с.Бору-Токой,Абдышева В 779293824,30,5,,,, + ,,,,,,,0.03
,Итого по Кара-Кульджинскому району,53,,16501,1347,290970.4,276938.4,14032.0,53,,,,,,,16.501
,Чон-Алайский район,,,,,,,,,,,,,,,0
1,Сш им.А.Саит,с.Дароот-Коргон,Ажиев Ниязбек                0779 461607,653,72,,,990.5,-,,,,,,,0.653
2,Сш им.А.Мурзакулов,с.Дароот-Коргон,Усонова Замира        0772 296827,369,62,,,267.5,-,,,,,,,0.369
3,Сш.им.Ы.у.Келдибек,с.Кызыл-Эшме,Орозалиев Абдыманап  0773 136174,220,38,,,207.0,-,,,,,,,0.22
4,Сш.Кок-Суу,с.Чак,Токтобаев Аятилла 0770395417,405,57,,,252.0,-,,,,,,,0.405
5,Сш.им.З.Каримбеков,с.Жаш-Тилек,Эрмекбаева Кундуз  0772142733,331,43,,,694.5,-,,,,,,,0.331
6,Сш.им.Н.Кармышев,с.Жар-Башы,Мамажакыпова Эркингул  0770188476,445,58,,,252.0,-,,,,,,,0.445
7,Сш.им.Кулчу,с.Кулчу,Егембердиева Ширин 0777 854375,105,23,,,232.5,-,,,,,,,0.105
8,Сш.им.Кара-Кабак,с.Кара-Кабак,Кочконбаева Бактыгул 0773 558574,147,29,,,279.7,-,,,,,,,0.147
9,Сш.им.Э.у.Максатбек,с.Кашка-Суу,Тагайкулов Мукаш   0772 734144,555,77,,,535.5,-,,,,,,,0.555
10,Сш.Жайылма,С.Жайылма,Кыпчакбаев Шамшидин  0772 738864,120,30,,,290.5,-,,,,,,,0.12
11,Сш.им.Ж.Боконбаев,с.Ачы-Суу,Толонбаев Асан  0772102746,370,45,,,483.0,-,,,,,,,0.37
12,Сш.Кабык,с.Кабык,Ажибеков Рысбай   0779 519133,148,24,,,319.7,-,,,,,,,0.148
13,Сш.Кыргызстан,с.Жекенди,Абдилазизов Орозбай 0773 862655,363,45,,,588.0,-,,,,,,,0.363
14,Сш.им.С.Осмонов,с.Чулук,Ташмаматов Кубанычбек 0556 665207,151,22,,,248.0,-,,,,,,,0.151
15,Сш.им.Ташбек уулу Гапар,с.Шибе,Ботобаев Сапарали 0772 131339,253,28,,,380.7,-,,,,,,,0.253
16,Сш.им.Ленин,с.Кара-Мык,Камилова Сырга         0777 073450,671,78,,,755.0,-,,,,,,,0.671
17,сш.Ак-Суу,с.Кара-Теит,Амирбеков Зуур               0778 034606,263,48,,,440.0,-,,,,,,,0.263
,"Итого по Чон-Алайскому  району
",17,х,5569,779,128180.8,120964.7,7216.1,0,,,,,,,5.569
,Всего по Ошской области,506,,209194,16545,2615503.5,2438269.3,177234.2,295+/194-,,,,,,,209.194
,город Ош,,,,,,,,,,,,,,,0
1,сш. №1 имени Федченко,Мкр. Амир Темур ул. Целлиная,Райимова Ранахан Саипжановна,1404,64,х,х,х,-,,,,,,,1.404
,,,0555 060272       03222 3-70-57,,,,,,,,,,,,,0
2,шг. №2 имени Карла Маркса ,Ташкентская – 50. Ак тилек 37-48,Эшматова Айнуру Аблазовна,1067,63,х,х,х,+,,,,,,,1.067
,,,0773 251452        03222 4-05-86,,,,,,,,,,,,,0
3,шг. №3 имени Ломоносова ,мкр.Фрунзенская  Ул. К-Датка 97,Атабаева Гүлсара Маратовна,1764,66,х,х,х,+,,,,,,,1.764
,,,03222 2-38-33      03222 2-13-67,,,,,,,,,,,,,0
4,ГШ №5 имени  Бөкөнбаева ,"мкрЮго-Восток, Ул. Исанова б/н",Абдиева Зейнеп Улгунбековна,1254,83,х,х,х,+,,,,,,,1.254
,,,0555 123748       03222 4-24-34,,,,,,,,,,,,,0
5,шг. №7 имени Нариманова ,Ул.Зайнабетдинова 2-24,Шафиева Фируза Айратовна ,2532,86,х,х,х,-,,,,,,,2.532
,,,0555 190135    03222 3-08-88,,,,,,,,,,,,,0
6,шг. №8 имени Горького ,ПР. Масалиева - 84,Кадырова Зульфия Хасилжановна,901,56,х,х,х,-,,,,,,,0.901
,,,0555 872775    03222 2-46-21   ,,,,,,,,,,,,,0
7,шг. №9 имени Рудаки ,"Ашхабадская, Ул.Низами б-н",Асланова Манзура Анваровна,1008,63,х,х,х,-,,,,,,,1.008
,,,0553 390039     03222 5-57-11,,,,,,,,,,,,,0
8,сш. №10 имени Ленина ,мкр Араванская  Ул.Навои 48,Мамадалиев Дилшад Баходирович,1335,83,х,х,х,-,,,,,,,1.335
,,,0551 727972      03222 2-98-12,,,,,,,,,,,,,0
9,ши. №11 имени Терешкова ,мкр.Черемушка Ул. Школьная 1,Матикеева Гүлсүн Матикеевна,633,40,х,х,х,-,,,,,,,0.633
,,,0772 496575       03222 2-35-69,,,,,,,,,,,,,0
10,всп.ш. №12 имени Крупская ,ул. Масалиева б/н ,Ниязова Рахиля Ахмеджановна,134,29,х,х,х,-,,,,,,,0.134
,,,0555 815907    03222 3-08-21,,,,,,,,,,,,,0
11,сш. №14 имени Алтыбаева ,мкр.Керме-Тоо 26-24,Матанова Дильбар Базарбаевна,1801,63,х,х,х,-,,,,,,,1.801
,,,0552 915627     03222 6-30-64,,,,,,,,,,,,,0
12,сш. №15 имени Курбанова ,"мкр.Шайит Төбө ,Ул. 8-Марта б\н.",Салимов Ганишер Машрабжанович,581,35,х,х,х,-,,,,,,,0.581
,,,0555 143414     03222 3-82-30,,,,,,,,,,,,,0
13,шг. №16 имени 40 лет Кыргызстана  ,"мкр.Дом Быта , ПР Масалиев - 48",Хорева Татьяна  Владимировна,1532,67,х,х,х,+,,,,,,,1.532
,,,0555 119925    03222 5-61-93,,,,,,,,,,,,,0
14,шг. №17 имени Гагарина ,мкр.Араванская  Ул. Ленин 294,Жунусова Айгүль Абдимажитовна,836,63,х,х,х,+,,,,,,,0.836
,,,0559 919668    03222 2-36-60    ,,,,,,,,,,,,,0
15,шг. №18 имени Навои ,мкр.Дом быта  Пр. Масалиева - 37,Карамурзаева Турдайым Апсаматовна ,680,42,х,х,х,-,,,,,,,0.68
,,,0779 487061   03222 8-81-05    ,,,,,,,,,,,,,0
16,сш. №19 имени Шевченко ,Ул. Х. Абдуллаева б\н.,Алиярова Турсунхан  Усманалиевна,664,37,х,х,х,-,,,,,,,0.664
,,,0550 496399    03222 2-25-17   03222 5-60-91,,,,,,,,,,,,,0
17,шг. №20 имени Раззакова ,мкр.Черемушка  Ул. Урицкого 2,Карпушкина Светлана Михайловна,1539,65,х,х,х,+,,,,,,,1.539
,,,0551 223003   03222 2-47-44    03222 2-09-75,,,,,,,,,,,,,0
18,шг. №21 имени Пушкина ,Пер. Кирпичный Ул.Амир Тимур,Абдурахманова Мархабо Сабиржановна,1992,114,х,х,х,+,,,,,,,1.992
,,,0554 211124   03222 2-45-35   03222 4-41-85,,,,,,,,,,,,,0
19,шг. №22 имени Шарипова ,  Пр. Масалиева  23,Усманова Мухабат ,715,45,х,х,х,-,,,,,,,0.715
,,,0554 810604     03222 8-76-26     03222 5-44-02,,,,,,,,,,,,,0
20,шг. №23 имени Панфилова ,мкр.Араванская Ул. Г. Айтиева 21,Мирзабаева Одина  Алимжановна ,731,55,х,х,х,-,,,,,,,0.731
,,,0550 053434    03222 5-69-92    03222 2-23-84,,,,,,,,,,,,,0
21,сш. №24 имени Фрунзе ,Ул.Ошская 71,Мирзаев Абдурашит Абдулажанович,750,49,х,х,х,-,,,,,,,0.75
,,,0559 909227   03222 3-22-31   03222 4-06-59,,,,,,,,,,,,,0
22,сш. №25 имени Алмалык ,Разрез Алмалык,Закирова Бүбүсайра Идикрамовна ,186,17,х,х,х,-,,,,,,,0.186
,,,0778 133421   03222 4-62-29,,,,,,,,,,,,,0
23,сш. №26 имени Токтогула ,Мкр. Туран Ул. Төлөнов 75,Мирзадаев Рахматилло Умарович,1628,91,х,х,х,-,,,,,,,1.628
,,,0 554 202032    03222 4-18-02,,,,,,,,,,,,,0
24,сш. №27 имени 24 партсьезд ,Мкр. ХБК  Салиева 19 ,Кожоярова Айнагул Коргонбаевна,1387,54,х,х,х,-,,,,,,,1.387
,,,0554 606111     03222 8-39-68,,,,,,,,,,,,,0
25,сш. №29 имени Калинина ,Ул. Юбилейная 2,Турсунова Минавар Садыковна,717,41,х,х,х,-,,,,,,,0.717
,,,0555 919464  03222 2-76-08   ,,,,,,,,,,,,,0
26,сш. №30 имени Алиева,С. Кеңеш ул А.Малабеков С.              Мкр.Керме Тоо,Маматалиева Махбурат Ажыбековна,830,53,х,х,х,+,,,,,,,0.83
,,,0553 509635     03222 6-93-69,,,,,,,,,,,,,0
27,сш. №31 имени К-Датки ,С. Жапалак,Эргешова Каныкей Мамыровна,1006,55,х,х,х,-,,,,,,,1.006
,,,0772 210126    03222 6-04-64 ,,,,,,,,,,,,,0
28,сш. №32 имени Ж. Мамытова ,Ул Мамытова б-н Ул Мамытова 98,Айтиева Диляра Арапбаевна,475,27,х,х,х,-,,,,,,,0.475
,,,0777 556661   03222 4-74-04,,,,,,,,,,,,,0
29,сш. №33 имени Алымкулова ,С. Тулейкен,Маматова Санабар Токтосуновна,264,18,х,х,х,-,,,,,,,0.264
,,,0552 150460    03222 4-33-59,,,,,,,,,,,,,0
30,сш. №34 имени  Ч. Түлебердиева ,"С.Арек Орке, Курманжан ",Ташматова Жыргал Дыйкановна,747,51,х,х,х,-,,,,,,,0.747
,,,0772 665719     03222 6-92-83,,,,,,,,,,,,,0
31,сш. №35 имени Ж. Атабаева ,С.Орке,Абдубаетова Зулайка  Баатыровна ,289,23,х,х,х,-,,,,,,,0.289
,,,0773 822537   03222 6-03-90   ,,,,,,,,,,,,,0
32,сш. №36 имени Ч. Айтматова ,с. Учар,Малаев Кушбак Сарбашович,345,22,х,х,х,-,,,,,,,0.345
,,,0554 490329    03222 4-62-19,,,,,,,,,,,,,0
33,сш. №37 имени     Г. Айтиева,с. Толойкон Ул Н.Сайдиев127,Акжолова Анипа Абиевна ,464,35,х,х,х,-,,,,,,,0.464
,,,0770 305521    03222 4-70-40,,,,,,,,,,,,,0
34,сш. №38 имени Барпы ,Мкр. ХБК Ул.  Алайс. 1.,Юлдашова Бегайым Айталиевна  ,900,44,х,х,х,-,,,,,,,0.9
,,,0 773 600452     03222 8-27-18,,,,,,,,,,,,,0
35,сш. №39  имени 70л. Октября ,Ул Мадумарова 85- а. Мкр. Достук ,Фаттахова Гульчехра Азизовна ,878,55,х,х,х,-,,,,,,,0.878
,,,0555 256222   03222 7-10-28 ,,,,,,,,,,,,,0
36,сш. №40  имени Королева ,мкр.Аэропорт  б.н,Татанова Нургул  Мамыровна,686,42,х,х,х,-,,,,,,,0.686
,,,0557 783336     03222 9-02-61,,,,,,,,,,,,,0
37,сш. №41 имени Х. Абдуллаева ,"Ул Королева,Ул Айбек 3",Кудаярова Мухтарам Адхамжановна,1007,63,х,х,х,+,,,,,,,1.007
,,,0550 755252     03222 5-26-63  ,,,,,,,,,,,,,0
38,сш. №42 имени Керме-Тоо ,Мкр.Тулейкен 24а,Убайдуллаева Жамал Исмаиловна  ,1211,76,х,х,х,-,,,,,,,1.211
,,,0773 066102       03222 6-45-44,,,,,,,,,,,,,0
39,сш. №43 имени Бабура ,Мкр. Шайит-Тебе  Пер.Низами5,Шарапова Хадича Хамиджановна,952,50,х,х,х,+,,,,,,,0.952
,,,0550 824624   03222 3-82-90,,,,,,,,,,,,,0
40,НСШ № 44 имени Надира,Мкр. Амир-Тимур,Абдуллаева Гулнара Режавалиевна,355,20,х,х,х,-,,,,,,,0.355
,,,0555 640084   03222 3-70-59,,,,,,,,,,,,,0
41,сш. №45 имени  Мырзаева ,с.Тээке,Болпокеева Жыргалжан Дуванаевна,330,25,х,х,х,+,,,,,,,0.33
,,,0772 486329    03222 4-62-67,,,,,,,,,,,,,0
42,сш. № 46 ,Мкр.Амир-Тимур,Якубов Алишер Абдулазизович,375,26,х,х,х,-,,,,,,,0.375
,,,"555,832,363",,,,,,,,,,,,,0
43,сш. №47  ,Амир Тимур Ул. Айни ,Исмаилов Садыкжан Джурабаевич,769,53,х,х,х,-,,,,,,,0.769
,,,0555 339595    03222 3-70-58,,,,,,,,,,,,,0
44,сш. №48  ,Центр  Кенеш,Сулайманова Нускайым Аманбаевна ,370,23,х,х,х,-,,,,,,,0.37
,,,0779 447950     03222 6-92-36,,,,,,,,,,,,,0
45,сш. №49 ,Мкр.Амир-Тимур,Абдурахимова Танзирахон Абдурашитовна,431,22,х,х,х,-,,,,,,,0.431
,,,0553 002109     03222 3-75-19   ,,,,,,,,,,,,,0
46,шг. №50  имени  П.Нышанова ,Мкр.Анар б\н,Башиева Наталья  Борисовна,1354,75,х,х,х,+,,,,,,,1.354
,,,0770 480830     03222 6-57-88,,,,,,,,,,,,,0
47,сш. №51 имени    Ж. Баласагына ,Мкр. Амир-Тимур ,Кимсанова Феруза Хамрашевна,672,37,х,х,х,-,,,,,,,0.672
,,,0550 464496    03222 3-50-29    ,,,,,,,,,,,,,0
48,сш. № 52 имени «Кыргыз-түрк достугу»,Мкр. Ак-Тилек,Аманова Санталат Абдылдаевна,1218,65,х,х,х,+,,,,,,,1.218
,,,0558  155510   03222 6-14-39,,,,,,,,,,,,,0
49,сш. № 53 , Мкр. Амир-Тимур,Абдуразаков Азамжан Абдураимович,486,24,х,х,х,-,,,,,,,0.486
,,,0556 604571    03222 7-94-58      ,,,,,,,,,,,,,0
итого по горУО,,х,0,44185,2455,478035.5,378218.1,99817.4,"11+, 38-",,,,,,,44.185
50,ШГ №4 им Кирова,ул. Ленина 311,Туташева Гулнар Токтомаматовна,2762,88,19344.3,17657.3,1687.0,+,,,,,,,2.762
,,,"0555-714611, 03222-2-42-81",,,,,,,,,,,,,0
51,ШГ №6 им Макаренко,проспект Масалиева 48,Ташбаев Акылбек Мазанович,2254,85,18507.9,16830.6,1677.3,-,,,,,,,2.254
,,,"03222-8-80-56, 0772-36-70-50",,,,,,,,,,,,,0
52,ШГ Олимп,ул. Алиева 72а,Язов Александр Алексеевич,648,36,6752.2,6034.5,717.7,+,,,,,,,0.648
,,,0555 943808    03222 7-06-01        ,,,,,,,,,,,,,0
,ВСЕГО ПО ГОРОДУ   ОШ,52,х,49849,2664,522639.9,418740.5,103899.4,"13+, 39- ",,,,,,,49.849
,Всего по области и г.Ош,558,,259043,19209,,2819383.8,281133.6,308+/233-,,,,,,,259.043
,Сокулукский район,,,,,,,,,,,,,,,0
1,сш им.Абдылдаевой    ,с.Кызылтуу ул.Бекбоева,Жолдошева Ирина Темир.0552661011,625,40,,,,-,,,,,,,0.625
2,Атбашинская сшг,с.Манас ул.Школьная 5,Искакова Маржан Жактаевна 0555444306,1665,74,,,,+,,,,,,,1.665
3,Аральская нсш,с.Арал ул.Картанбаева 202,Шилова Любовь Федоровна 0550162658,184,14,,,,-,,,,,,,0.184
4,сш им. Байсалбековой ,с.Исмаил ул.Билал 35,Дайралиева Нура Зарлыковна 0553987493,234,21,,,,-,,,,,,,0.234
5,сш им. Бейшеналы,с.Асылбаш ул.Норузбай 1,Мусабаева Жыпаркуль Жумаалыевна 0550277589,222,20,,,,-,,,,,,,0.222
6,сш им. Биримкула ,с.Асылбаш ул.Иманкулова 124,Копонов Жениш Рыскулбекович 0555907746,386,27,,,,-,,,,,,,0.386
7,Военно-Антоновская сш,с.Военно-Антоновка ул.Горького 1,Жуманазарова Ырыс Кудайбергеновна 0553065171,1535,69,,,,+,,,,,,,1.535
8,Гавриловская сш,с.Гавриловка ул.Фрунзе 113,Бейманалиева Дилоромхан Сулеймановна 0778417376,448,25,,,,+,,,,,,,0.448
9,сш им. Доронбекова ,с.Шалта-2 ул.Восточная 1,Солтоева Кулнар 0778558938,208,17,,,,-,,,,,,,0.208
10,сш им. Д.Шопокова ,с.Шалта ул.Шопокова 80,Усукеева Айым Ургазиевна 0550104728,141,15,,,,-,,,,,,,0.141
11,сш им. Жаныбаева ,с.Саз ул.Ынтымак,Сыдыков Дуйшенбек Джанузакович 0557100457,413,34,,,,-,,,,,,,0.413
12,сш им. Жамгырчинова ,с.Кунтуу ул.Сейдесимбаева 67 ,Калдыбаев Орунбек Кенжекулович 0558887975,694,45,,,,-,,,,,,,0.694
13,сш им.Жетикашкаевой ,с.Жыламыш ул.Жыламыш 19,Токкожоев Рашид Бекмурзаевич 0555618761,202,15,,,,-,,,,,,,0.202
14,Жаны-Жерская сшк ,с.Жаны-Жер ул.М.Гвардия 67,ШеримбековМеделкан Жуманалиевич 0773129829,1496,69,,,,-,,,,,,,1.496
15,Жаны-Жерская нсш,с.Восточное ул.Дружба б/н,Шерматов Сагынбай Шерматович 0772333048,215,12,,,,-,,,,,,,0.215
16,Жаны-Пахтинская сш ,с.Жаны-Пахта ул.Школьная 4,Исеева Майрамкуль Тасбулатовна 0772169143,963,41,,,,-,,,,,,,0.963
17,Жаны-Пахтинская н сш,с.Мирное ул.Мира 5,Маткасымова Нуржамал Ильязовна 0772194617,375,28,,,,-,,,,,,,0.375
18,сш им. Капаровой сш ,с.Новое ул.Абдраева 2,Исакова Гульсина Капаровна 0550149639,214,15,,,,-,,,,,,,0.214
19,Камышановская сш,с.Камышановка ул.Школьная,Алиева Диляра Бабаевна 0773186689,382,24,,,,-,,,,,,,0.382
20,сш им. Кайназаровой ,с.Чаткуль ул.Украинская 111,Суюмбаева Кульбада Карыпбаевна 0778231750,519,31,,,,-,,,,,,,0.519
21,сш им. Кулданова ,с.Тош-Булак ул.Каркинова 192,Дакинова Эльмира,395,33,,,,-,,,,,,,0.395
22,сш им. Куттубаева  ,с.Белек ул.Ашымкан 30,Мамбетова Бейшен 0559348134,218,17,,,,-,,,,,,,0.218
23,Краснооктябрьская сш №2,с.Первомайское ул.Спортивная 49,Курбанова Елена Владимировна 0550160268,370,23,,,,-,,,,,,,0.37
24,Маловодненская сш ,с.Маловодное ул.Новая 7,Жумагазиев Мирбек Жумагазиевич 0553642316,561,32,,,,-,,,,,,,0.561
25,Нижне-Чуйская сш №1,сНижне-Чуйское ул.Школьная 1,Эрмеков Кемпирбек Коксариевич 0555489063,557,26,,,,-,,,,,,,0.557
26,Нижне-Чуйская сш №2,с.Садовое ул.Школьная  1,Одинцова Ольга Алексеевна 0555493937,479,23,,,,-,,,,,,,0.479
